"","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","Lowest_Taxonomic_Rank","Label"
"FOTU_4519","FOTU_4519","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_4519_Fungi"
"FOTU_4520","FOTU_4520","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4520_unidentified"
"FOTU_4521","FOTU_4521","Fungi","Ascomycota","Eurotiomycetes","unidentified","unidentified","unidentified","unidentified","Eurotiomycetes","FOTU_4521_Eurotiomycetes"
"FOTU_4522","FOTU_4522","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_4522_Fungi"
"FOTU_4523","FOTU_4523","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Tumenectria","laetidisca","Tumenectria_laetidisca","FOTU_4523_Tumenectria_laetidisca"
"FOTU_4524","FOTU_4524","Rhizaria","Cercozoa","Cercozoa_cls_Incertae_sedis","Thaumatomonadida","Thaumatomastigidae","Thaumatomonas","unidentified","Thaumatomonas","FOTU_4524_Thaumatomonas"
"FOTU_4525","FOTU_4525","Viridiplantae","Anthophyta","Eudicotyledonae","unidentified","unidentified","unidentified","unidentified","Eudicotyledonae","FOTU_4525_Eudicotyledonae"
"FOTU_4526","FOTU_4526","Viridiplantae","Anthophyta","Eudicotyledonae","Caryophyllales","Caryophyllaceae","Acanthophyllum","spinosum","Acanthophyllum_spinosum","FOTU_4526_Acanthophyllum_spinosum"
"FOTU_4527","FOTU_4527","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4527_unidentified"
"FOTU_4528","FOTU_4528","Viridiplantae","Anthophyta","Eudicotyledonae","unidentified","unidentified","unidentified","unidentified","Eudicotyledonae","FOTU_4528_Eudicotyledonae"
"FOTU_4529","FOTU_4529","Fungi","Ascomycota","Sordariomycetes","Coniochaetales","Coniochaetaceae","unidentified","unidentified","Coniochaetaceae","FOTU_4529_Coniochaetaceae"
"FOTU_4530","FOTU_4530","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4530_unidentified"
"FOTU_4531","FOTU_4531","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_4531_Fungi"
"FOTU_4532","FOTU_4532","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4532_unidentified"
"FOTU_4533","FOTU_4533","Viridiplantae","Anthophyta","Eudicotyledonae","Caryophyllales","Caryophyllaceae","Acanthophyllum","spinosum","Acanthophyllum_spinosum","FOTU_4533_Acanthophyllum_spinosum"
"FOTU_4534","FOTU_4534","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4534_unidentified"
"FOTU_4535","FOTU_4535","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymosphaeriaceae","Paraconiothyrium","estuarinum","Paraconiothyrium_estuarinum","FOTU_4535_Paraconiothyrium_estuarinum"
"FOTU_4536","FOTU_4536","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Trichothecium","roseum","Trichothecium_roseum","FOTU_4536_Trichothecium_roseum"
"FOTU_4537","FOTU_4537","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","unidentified","Trichoderma","FOTU_4537_Trichoderma"
"FOTU_4538","FOTU_4538","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4538_unidentified"
"FOTU_4539","FOTU_4539","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4539_unidentified"
"FOTU_4540","FOTU_4540","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Phaeosphaeriaceae","Pseudoophiobolus","unidentified","Pseudoophiobolus","FOTU_4540_Pseudoophiobolus"
"FOTU_4541","FOTU_4541","Fungi","Ascomycota","Sordariomycetes","Magnaporthales","Magnaporthaceae","Pseudophialophora","tarda","Pseudophialophora_tarda","FOTU_4541_Pseudophialophora_tarda"
"FOTU_4542","FOTU_4542","Fungi","Basidiomycota","Agaricomycetes","Russulales","Bondarzewiaceae","Heterobasidion","unidentified","Heterobasidion","FOTU_4542_Heterobasidion"
"FOTU_4543","FOTU_4543","Metazoa","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Metazoa","FOTU_4543_Metazoa"
"FOTU_4544","FOTU_4544","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4544_unidentified"
"FOTU_4545","FOTU_4545","Fungi","Basidiomycota","Agaricomycetes","Geastrales","Geastrales_fam_Incertae_sedis","Geastrales_gen_Incertae_sedis","unidentified","Geastrales_gen_Incertae_sedis","FOTU_4545_Geastrales_gen_Incertae_sedis"
"FOTU_4546","FOTU_4546","Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetales_fam_Incertae_sedis","Spizellomycetales_gen_Incertae_sedis","unidentified","Spizellomycetales_gen_Incertae_sedis","FOTU_4546_Spizellomycetales_gen_Incertae_sedis"
"FOTU_4547","FOTU_4547","Fungi","Ascomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Ascomycota","FOTU_4547_Ascomycota"
"FOTU_4548","FOTU_4548","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4548_unidentified"
"FOTU_4549","FOTU_4549","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella","unidentified","Plectosphaerella","FOTU_4549_Plectosphaerella"
"FOTU_4550","FOTU_4550","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4550_unidentified"
"FOTU_4551","FOTU_4551","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4551_unidentified"
"FOTU_4552","FOTU_4552","Rhizaria","Cercozoa","Cercozoa_cls_Incertae_sedis","Thaumatomonadida","Thaumatomastigidae","Thaumatomonas","unidentified","Thaumatomonas","FOTU_4552_Thaumatomonas"
"FOTU_4553","FOTU_4553","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4553_unidentified"
"FOTU_4554","FOTU_4554","Viridiplantae","Anthophyta","Eudicotyledonae","Caryophyllales","Caryophyllaceae","Acanthophyllum","spinosum","Acanthophyllum_spinosum","FOTU_4554_Acanthophyllum_spinosum"
"FOTU_4555","FOTU_4555","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","unidentified","Aspergillus","FOTU_4555_Aspergillus"
"FOTU_4556","FOTU_4556","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_4556_Fungi"
"FOTU_4557","FOTU_4557","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Cortinariaceae","Cortinarius","perviolaceus","Cortinarius_perviolaceus","FOTU_4557_Cortinarius_perviolaceus"
"FOTU_4558","FOTU_4558","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4558_unidentified"
"FOTU_4559","FOTU_4559","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4559_unidentified"
"FOTU_4560","FOTU_4560","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Tulasnellaceae","Tulasnella","warcupii","Tulasnella_warcupii","FOTU_4560_Tulasnella_warcupii"
"FOTU_4561","FOTU_4561","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4561_unidentified"
"FOTU_4562","FOTU_4562","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4562_unidentified"
"FOTU_4563","FOTU_4563","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_4563_Fungi"
"FOTU_4564","FOTU_4564","Fungi","Ascomycota","Sordariomycetes","Sordariales","Sordariales_fam_Incertae_sedis","Staphylotrichum","unidentified","Staphylotrichum","FOTU_4564_Staphylotrichum"
"FOTU_4565","FOTU_4565","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4565_unidentified"
"FOTU_4566","FOTU_4566","Fungi","Mucoromycota","Mucoromycetes","Mucorales","Cunninghamellaceae","Absidia","koreana","Absidia_koreana","FOTU_4566_Absidia_koreana"
"FOTU_4567","FOTU_4567","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4567_unidentified"
"FOTU_4568","FOTU_4568","Fungi","Ascomycota","Leotiomycetes","Helotiales","Pezizellaceae","Pezizellaceae_gen_Incertae_sedis","unidentified","Pezizellaceae_gen_Incertae_sedis","FOTU_4568_Pezizellaceae_gen_Incertae_sedis"
"FOTU_4569","FOTU_4569","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4569_unidentified"
"FOTU_4570","FOTU_4570","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4570_unidentified"
"FOTU_4571","FOTU_4571","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_4571_Fungi"
"FOTU_4572","FOTU_4572","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4572_unidentified"
"FOTU_4573","FOTU_4573","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4573_unidentified"
"FOTU_4574","FOTU_4574","Fungi","Ascomycota","Dothideomycetes","Mycosphaerellales","unidentified","unidentified","unidentified","Mycosphaerellales","FOTU_4574_Mycosphaerellales"
"FOTU_4575","FOTU_4575","Fungi","Basidiomycota","Basidiomycota_cls_Incertae_sedis","Basidiomycota_ord_Incertae_sedis","Basidiomycota_fam_Incertae_sedis","Basidiomycota_gen_Incertae_sedis","unidentified","Basidiomycota_gen_Incertae_sedis","FOTU_4575_Basidiomycota_gen_Incertae_sedis"
"FOTU_4576","FOTU_4576","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Leucocalocybe","unidentified","Leucocalocybe","FOTU_4576_Leucocalocybe"
"FOTU_4577","FOTU_4577","Fungi","Ascomycota","Sordariomycetes","Hypocreales","unidentified","unidentified","unidentified","Hypocreales","FOTU_4577_Hypocreales"
"FOTU_4578","FOTU_4578","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4578_unidentified"
"FOTU_4579","FOTU_4579","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4579_unidentified"
"FOTU_4580","FOTU_4580","Fungi","Ascomycota","Sordariomycetes","unidentified","unidentified","unidentified","unidentified","Sordariomycetes","FOTU_4580_Sordariomycetes"
"FOTU_4581","FOTU_4581","Fungi","Ascomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Ascomycota","FOTU_4581_Ascomycota"
"FOTU_4582","FOTU_4582","Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Halomycetaceae","Halomycetaceae_gen_Incertae_sedis","unidentified","Halomycetaceae_gen_Incertae_sedis","FOTU_4582_Halomycetaceae_gen_Incertae_sedis"
"FOTU_4583","FOTU_4583","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4583_unidentified"
"FOTU_4584","FOTU_4584","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Ceratobasidiaceae","unidentified","unidentified","Ceratobasidiaceae","FOTU_4584_Ceratobasidiaceae"
"FOTU_4585","FOTU_4585","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4585_unidentified"
"FOTU_4586","FOTU_4586","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Bolbitiaceae","Conocybe","unidentified","Conocybe","FOTU_4586_Conocybe"
"FOTU_4587","FOTU_4587","Rhizaria","Cercozoa","Cercozoa_cls_Incertae_sedis","Cercozoa_ord_Incertae_sedis","Cercozoa_fam_Incertae_sedis","Cercozoa_gen_Incertae_sedis","unidentified","Cercozoa_gen_Incertae_sedis","FOTU_4587_Cercozoa_gen_Incertae_sedis"
"FOTU_4588","FOTU_4588","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Glomerellaceae","Colletotrichum","tamarilloi","Colletotrichum_tamarilloi","FOTU_4588_Colletotrichum_tamarilloi"
"FOTU_4589","FOTU_4589","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4589_unidentified"
"FOTU_4590","FOTU_4590","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4590_unidentified"
"FOTU_4591","FOTU_4591","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_4591_Fungi"
"FOTU_4592","FOTU_4592","Fungi","Ascomycota","Sordariomycetes","Diaporthales","Gnomoniaceae","Ophiognomonia","rosae","Ophiognomonia_rosae","FOTU_4592_Ophiognomonia_rosae"
"FOTU_4593","FOTU_4593","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4593_unidentified"
"FOTU_4594","FOTU_4594","Fungi","Ascomycota","Sordariomycetes","Branch06","Branch06_fam_Incertae_sedis","Branch06_gen_Incertae_sedis","unidentified","Branch06_gen_Incertae_sedis","FOTU_4594_Branch06_gen_Incertae_sedis"
"FOTU_4595","FOTU_4595","Viridiplantae","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Viridiplantae","FOTU_4595_Viridiplantae"
"FOTU_4596","FOTU_4596","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_4596_Fungi"
"FOTU_4597","FOTU_4597","Fungi","Basidiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Basidiomycota","FOTU_4597_Basidiomycota"
"FOTU_4598","FOTU_4598","Fungi","Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","Sporothrix","guttuliformis","Sporothrix_guttuliformis","FOTU_4598_Sporothrix_guttuliformis"
"FOTU_4599","FOTU_4599","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","frigidum","Metarhizium_frigidum","FOTU_4599_Metarhizium_frigidum"
"FOTU_4600","FOTU_4600","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4600_unidentified"
"FOTU_4601","FOTU_4601","Fungi","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","Fungi","FOTU_4601_Fungi"
"FOTU_4602","FOTU_4602","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4602_unidentified"
"FOTU_4603","FOTU_4603","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Agaricus","kriegeri","Agaricus_kriegeri","FOTU_4603_Agaricus_kriegeri"
"FOTU_4604","FOTU_4604","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4604_unidentified"
"FOTU_4605","FOTU_4605","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4605_unidentified"
"FOTU_4606","FOTU_4606","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4606_unidentified"
"FOTU_4607","FOTU_4607","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4607_unidentified"
"FOTU_4608","FOTU_4608","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4608_unidentified"
"FOTU_4609","FOTU_4609","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","unidentified","unidentified","unidentified","Chaetothyriales","FOTU_4609_Chaetothyriales"
"FOTU_4610","FOTU_4610","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4610_unidentified"
"FOTU_4611","FOTU_4611","Fungi","Basidiomycota","Agaricomycetes","Agaricales","unidentified","unidentified","unidentified","Agaricales","FOTU_4611_Agaricales"
"FOTU_4612","FOTU_4612","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4612_unidentified"
"FOTU_4613","FOTU_4613","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4613_unidentified"
"FOTU_4614","FOTU_4614","Fungi","Ascomycota","Sordariomycetes","Myrmecridiales","Myrmecridiaceae","Myrmecridium","unidentified","Myrmecridium","FOTU_4614_Myrmecridium"
"FOTU_4615","FOTU_4615","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Entolomataceae","Clitopilus","unidentified","Clitopilus","FOTU_4615_Clitopilus"
"FOTU_4616","FOTU_4616","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4616_unidentified"
"FOTU_4617","FOTU_4617","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","unidentified","FOTU_4617_unidentified"
